ID,Link,Title
11716,https://indico.jlab.org/event/459/contributions/11716/,Generating Accurate Showers in Highly Granular Calorimeters Using Normalizing Flows,https://indico.jlab.org/event/459/contributions/11716/attachments/9654/14222/main.pdf
11429,https://indico.jlab.org/event/459/contributions/11429/,Optimizing ATLAS data storage: the impact of compression algorithms on ATLAS physics analysis data formats,https://indico.jlab.org/event/459/contributions/11429/attachments/9562/13876/Marcon_Optimizing_ATLAS_Storage_ATL-SOFT-SLIDE-2023-111.pdf
11586,https://indico.jlab.org/event/459/contributions/11586/,PHYSLITE - a new reduced common data format for ATLAS,https://indico.jlab.org/event/459/contributions/11586/attachments/9703/14161/atlas_physlite.pdf
11534,https://indico.jlab.org/event/459/contributions/11534/,Publication of the Belle II Software,https://indico.jlab.org/event/459/contributions/11534/attachments/9589/13919/Belle2SoftwarePublication_Kuhr.pdf
11504,https://indico.jlab.org/event/459/contributions/11504/,The Rubin Observatory’s Legacy Survey of Space and Time DP0.2 processing campaign at CC-IN2P3,https://indico.jlab.org/event/459/contributions/11504/attachments/9541/13843/Rubin_processing_CC-IN2P3_CHEP%20v3.pdf
11648,https://indico.jlab.org/event/459/contributions/11648/,Architecting the OpenSearch service at CERN,https://indico.jlab.org/event/459/contributions/11648/attachments/9709/14170/CHEP23%20-%20Architecting%20the%20OpenSearch%20service%20at%20CERN.pdf
11583,https://indico.jlab.org/event/459/contributions/11583/,Columnar analysis and on-the-fly analysis corrections at ATLAS,https://indico.jlab.org/event/459/contributions/11583/attachments/9494/13760/CHEP23_ColAna.pdf
11369,https://indico.jlab.org/event/459/contributions/11369/,Development of the ATLAS Liquid Argon Calorimeter Readout Electronics for the HL-LHC,https://indico.jlab.org/event/459/contributions/11369/attachments/9652/14235/CHEP23_SalvadorVentura.pdf
11535,https://indico.jlab.org/event/459/contributions/11535/,Key4hep Progress Report on Integrations,https://indico.jlab.org/event/459/contributions/11535/attachments/9733/14234/230511_chep_key4hep.pdf
11471,https://indico.jlab.org/event/459/contributions/11471/,Lightweight Distributed Computing System Oriented to LHHAASO Data Processing,https://indico.jlab.org/event/459/contributions/11471/attachments/9689/14134/light%20weith%20distributing%20system%20for%20lhaaso.pdf
11331,https://indico.jlab.org/event/459/contributions/11331/,New XrootD monitoring implementation,https://indico.jlab.org/event/459/contributions/11331/attachments/9691/14138/CHEP-NewXRootDMonitoring.pdf
11731,https://indico.jlab.org/event/459/contributions/11731/,The CaloChallenge insights & findings,https://indico.jlab.org/event/459/contributions/11731/attachments/9707/14228/CaloChallenge.pptx
11751,https://indico.jlab.org/event/459/contributions/11751/,The Deployment of Realtime ML in Changing Environments,https://indico.jlab.org/event/459/contributions/11751/attachments/9710/14172/CBrown_ContinualLearning_CHEP_1105.pdf
11851,https://indico.jlab.org/event/459/contributions/11851/,The Role of Data in Projected Quantum Kernels: the Higgs Boson Discrimination,https://indico.jlab.org/event/459/contributions/11851/attachments/9731/14230/Talk%201%20SofiaVallecorsa%20CHEP23%20.pdf
11444,https://indico.jlab.org/event/459/contributions/11444/,Towards a distributed heterogeneous task scheduler for the ATLAS offline software framework,https://indico.jlab.org/event/459/contributions/11444/attachments/9627/14011/CHEP2023-esseiva.pdf
11303,https://indico.jlab.org/event/459/contributions/11303/,400Gbps benchmark of XRootD HTTP-TPC,https://indico.jlab.org/event/459/contributions/11303/attachments/9681/14120/400gbps_benchmark.pdf
11631,https://indico.jlab.org/event/459/contributions/11631/,Artificial Intelligence for improved facilities operation,
11435,https://indico.jlab.org/event/459/contributions/11435/,Current Status and Future Developments for Automation of Data Calibration and Processing Procedures at the Belle II Experiment,https://indico.jlab.org/event/459/contributions/11435/attachments/9699/14153/chep2023-ddossett.pdf
11736,https://indico.jlab.org/event/459/contributions/11736/,Fast and Accurate Calorimeter Simulation with Diffusion Models,https://indico.jlab.org/event/459/contributions/11736/attachments/9599/14176/CHEP23_CaloDiffusion.pdf
11362,https://indico.jlab.org/event/459/contributions/11362/,FELIX: first operational experience with the new ATLAS readout system and perspectives for HL-LHC,https://indico.jlab.org/event/459/contributions/11362/attachments/9702/14158/JHoya_FELIX_CHEP2023_Final.pdf
11834,https://indico.jlab.org/event/459/contributions/11834/,Hybrid actor-critic scheme for quantum reinforcement learning,https://indico.jlab.org/event/459/contributions/11834/attachments/9732/14226/quantumRL_chep23.pptx
11756,https://indico.jlab.org/event/459/contributions/11756/,Improved Clustering in the Belle II Electromagnetic Calorimeter with Graph Neural Networks,https://indico.jlab.org/event/459/contributions/11756/attachments/9700/14154/IsabelHaide_CHEP_Talk_110523.pdf
11578,https://indico.jlab.org/event/459/contributions/11578/,podio v1.0 - A first stable release of the EDM toolkit,https://indico.jlab.org/event/459/contributions/11578/attachments/9711/14175/podio_chep2023.pdf
11491,https://indico.jlab.org/event/459/contributions/11491/,The Cherenkov Telescope Array Observatory workflow management system,https://indico.jlab.org/event/459/contributions/11491/attachments/9412/13653/CTADIRAC-CHEP-Alice-Faure.pdf
11546,https://indico.jlab.org/event/459/contributions/11546/,The Open Data Detector,https://indico.jlab.org/event/459/contributions/11546/attachments/9685/14200/2023-05-11-Salzburger-Open-Data-Detector.pdf
11719,https://indico.jlab.org/event/459/contributions/11719/,Development of a Deep-learning based Full Event Interpretation (DFEI) algorithm for the future LHCb trigger,https://indico.jlab.org/event/459/contributions/11719/attachments/9682/14245/DFEI_CHEP2023_jonas_live.pdf
11837,https://indico.jlab.org/event/459/contributions/11837/,Improving Noisy Hybrid Quantum Graph Neural Networks for Particle Decay Tree Reconstruction,https://indico.jlab.org/event/459/contributions/11837/attachments/9417/13658/chep23-ms.pdf
11638,https://indico.jlab.org/event/459/contributions/11638/,"Management of Batch worker node lifecycle and maintenance at CERN with BrainSlug (our in-house state-manager daemon), Rundeck and StackStorm",https://indico.jlab.org/event/459/contributions/11638/attachments/9708/14174/chep23_stackstorm.pptx
11459,https://indico.jlab.org/event/459/contributions/11459/,RenderCore – a new WebGPU-based rendering engine for ROOT-EVE,https://indico.jlab.org/event/459/contributions/11459/attachments/9646/14147/REve-RCore-CHEP-2023.pdf
11298,https://indico.jlab.org/event/459/contributions/11298/,Scale tests of the new DUNE data pipeline,https://indico.jlab.org/event/459/contributions/11298/attachments/9462/13717/CHEP2023_scale_tests_of_dune_data_pipeline.pdf
11397,https://indico.jlab.org/event/459/contributions/11397/,Streaming Readout and Data-Stream Processing With ERSAP,https://indico.jlab.org/event/459/contributions/11397/attachments/9679/14118/ersap-chep-23.pptx
11473,https://indico.jlab.org/event/459/contributions/11473/,The ALICE Grid Workflow for LHC Run 3,https://indico.jlab.org/event/459/contributions/11473/attachments/9433/14185/ALICE_Grid_CHEP2023_2.pdf
11576,https://indico.jlab.org/event/459/contributions/11576/,The QuantOm Event-Level Inference Framework,https://indico.jlab.org/event/459/contributions/11576/attachments/9676/14197/chep2023_talk_dlersch.pdf
11742,https://indico.jlab.org/event/459/contributions/11742/,Transformers for Generalized Fast Shower Simulation,https://indico.jlab.org/event/459/contributions/11742/attachments/9625/14221/Copy%20of%20CHEP'23%20Transformers%20for%20FastSim.pdf
11726,https://indico.jlab.org/event/459/contributions/11726/,Acceleration of a CMS DNN based Algorithm,https://indico.jlab.org/event/459/contributions/11726/attachments/9695/14145/2023-05-11%20CHEP%20Acceleration%20of%20a%20CMS%20DNN%20based%20Algorithm.pdf
11498,https://indico.jlab.org/event/459/contributions/11498/,Dynamic scheduling using CPU oversubscription in the ALICE Grid,https://indico.jlab.org/event/459/contributions/11498/attachments/9723/14201/DynamicSchedulingOversubscription_MartaBertran.pdf
11290,https://indico.jlab.org/event/459/contributions/11290/,ICARUS signal processing with HEPnOS,https://indico.jlab.org/event/459/contributions/11290/attachments/9502/14241/CHEP23.pdf
11618,https://indico.jlab.org/event/459/contributions/11618/,Overcoming obstacles to IPv6 on WLCG,https://indico.jlab.org/event/459/contributions/11618/attachments/9663/14087/Kelsey11may23-IPv6.pdf
11460,https://indico.jlab.org/event/459/contributions/11460/,Potentiality of automatic parameter tuning suite available in ACTS track reconstruction software framework,https://indico.jlab.org/event/459/contributions/11460/attachments/9713/14178/CHEP2023_ACTS_opti_RBG.pdf
11725,https://indico.jlab.org/event/459/contributions/11725/,Refining fast simulation using machine learning,https://indico.jlab.org/event/459/contributions/11725/attachments/9653/14070/20230511chep_MoritzWolf_Refinement_v2.pdf
11604,https://indico.jlab.org/event/459/contributions/11604/,Speeding up amplitude analysis with a Computer Algebra System,https://indico.jlab.org/event/459/contributions/11604/attachments/9559/13868/ComPWA%20CHEP%20poster.pdf
11831,https://indico.jlab.org/event/459/contributions/11831/,Symmetry Invariant Quantum Machine Learning models for classification problems in Particle Physics,https://indico.jlab.org/event/459/contributions/11831/attachments/9662/14084/Symmetery_Invariant_CHEP_Jamie_Heredge.pdf
11381,https://indico.jlab.org/event/459/contributions/11381/,"The CMS Inner Tracker DAQ system for the High Luminosity upgrade of LHC: from single-chip testing, to large-scale assembly qualification",https://indico.jlab.org/event/459/contributions/11381/attachments/9612/14157/2023_05_11%20Dinardo.pdf
12501,https://indico.jlab.org/event/459/contributions/12501/,Data-Intensive search for Dark Matter with LUX-ZEPLIN,https://indico.jlab.org/event/459/contributions/12501/attachments/9704/14261/ME-Monzani-CHEP-11May23.pdf
12502,https://indico.jlab.org/event/459/contributions/12502/,Massive Scale Data Analytics at LCLS-II,https://indico.jlab.org/event/459/contributions/12502/attachments/9617/14255/Thayer-LCLS-CHEP%202023-nomovie.pdf
12503,https://indico.jlab.org/event/459/contributions/12503/,"Global Data Management in Astronomy and the link to HEP: are we collaborators, consumers or competitors?",https://indico.jlab.org/event/459/contributions/12503/attachments/9669/14097/Data%20Management%20in%20Astronomy%20CHEP23%20Bolton.pdf
12636,https://indico.jlab.org/event/459/contributions/12636/,Student Poster Winners!,
12622,https://indico.jlab.org/event/459/contributions/12622/,Track 1 Highlights,https://indico.jlab.org/event/459/contributions/12622/attachments/9739/14268/track1_summary.pdf
12623,https://indico.jlab.org/event/459/contributions/12623/,Track 2 Highlights,https://indico.jlab.org/event/459/contributions/12623/attachments/9736/14272/CHEP2023_summary_track2.pdf
12624,https://indico.jlab.org/event/459/contributions/12624/,Track 3 Highlights,https://indico.jlab.org/event/459/contributions/12624/attachments/9741/14271/Track3_Highligths_MBandieramonte.pdf
12625,https://indico.jlab.org/event/459/contributions/12625/,Track 4 Highlights,https://indico.jlab.org/event/459/contributions/12625/attachments/9743/14276/Track4.pdf
12626,https://indico.jlab.org/event/459/contributions/12626/,Track 5 Highlights,https://indico.jlab.org/event/459/contributions/12626/attachments/9738/14273/CHEP2023%20Track%205%20Summary%20Talk%20(1).pdf
12627,https://indico.jlab.org/event/459/contributions/12627/,Track 6 Highlights,https://indico.jlab.org/event/459/contributions/12627/attachments/9740/14269/23.05.12%20-%20CHEP%20Track%206%20-%20SH.pdf
12628,https://indico.jlab.org/event/459/contributions/12628/,Track 7 Highlights,https://indico.jlab.org/event/459/contributions/12628/attachments/9744/14277/Track7_Summary.pdf
12629,https://indico.jlab.org/event/459/contributions/12629/,Track 8 Highlights,https://indico.jlab.org/event/459/contributions/12629/attachments/9747/14282/Track%208%20Highlights%20-%20CHEP%202023.pdf
12630,https://indico.jlab.org/event/459/contributions/12630/,Track 9 Highlights,https://indico.jlab.org/event/459/contributions/12630/attachments/9746/14281/CHEP2023%20Track9%20highlights.pptx
12631,https://indico.jlab.org/event/459/contributions/12631/,Track X Highlights,https://indico.jlab.org/event/459/contributions/12631/attachments/9742/14283/trackx_summaryslides.pdf
12632,https://indico.jlab.org/event/459/contributions/12632/,Conference Wrap-up,https://indico.jlab.org/event/459/contributions/12632/attachments/9745/14280/CHEP23-LOC-Close.pdf
11358,https://indico.jlab.org/event/459/contributions/11358/,"A blueprint for a contemporary Storage Element - building a new WLCG storage system with widely available hardware and software components: Ceph, XRootD, and Prometheus.",https://indico.jlab.org/event/459/contributions/11358/attachments/9735/14257/LancsGridTeamPosterCHEP23v1.1.pdf
11864,https://indico.jlab.org/event/459/contributions/11864/,A DNN for CMS track classification and selection,https://indico.jlab.org/event/459/contributions/11864/attachments/9519/13805/DNN-poster.pdf
11411,https://indico.jlab.org/event/459/contributions/11411/,A fast and optimized data-acquisition and control software for the Timepix4 ASIC,https://indico.jlab.org/event/459/contributions/11411/attachments/9484/13749/posterCHEP.pdf
11772,https://indico.jlab.org/event/459/contributions/11772/,A multi-purpose reconstruction method based on machine learning for atmospheric neutrinos at JUNO,
11852,https://indico.jlab.org/event/459/contributions/11852/,A new portable random number generator wrapper library,
11360,https://indico.jlab.org/event/459/contributions/11360/,A RESTful approach to tape management in StoRM,https://indico.jlab.org/event/459/contributions/11360/attachments/9191/14030/CHEP%202023%20-%20A%20RESTful%20approach%20to%20tape%20management%20in%20StoRM.pdf
11712,https://indico.jlab.org/event/459/contributions/11712/,A return to in-person public engagement at STFC,https://indico.jlab.org/event/459/contributions/11712/attachments/9622/13996/A%20return%20to%20in-person%20public%20engagement%20at%20STFC.pdf
11506,https://indico.jlab.org/event/459/contributions/11506/,A Volunteer Computing Project to Run Fast Simulation with Delphes for CEPC,
11652,https://indico.jlab.org/event/459/contributions/11652/,A web workbench system for the Slurm cluster at IHEP,
11512,https://indico.jlab.org/event/459/contributions/11512/,Accounting and monitoring tools enhancements for Run 3 in ATLAS distributed computing,https://indico.jlab.org/event/459/contributions/11512/attachments/9518/13804/ATL-COM-SOFT-2023-020.pdf
11649,https://indico.jlab.org/event/459/contributions/11649/,"Achieving highly automated, high-density web hosting on multi-tenant Kubernetes clusters",https://indico.jlab.org/event/459/contributions/11649/attachments/9525/13815/chep-poster-okd-at-cern.pdf
11509,https://indico.jlab.org/event/459/contributions/11509/,All grown-up; 18 years of LHC@home,
11681,https://indico.jlab.org/event/459/contributions/11681/,"All Things Computing, DUNE",
11662,https://indico.jlab.org/event/459/contributions/11662/,"Analyzing, Identifying and Alerting on Network Issues",https://indico.jlab.org/event/459/contributions/11662/attachments/9322/13521/CHEP-Poster-NetAnalytics-Final.pdf
11788,https://indico.jlab.org/event/459/contributions/11788/,Anomaly Detection in Data Center IT and physical Infrastructure,https://indico.jlab.org/event/459/contributions/11788/attachments/9210/13370/Poster_anomaly_detection.pdf
11767,https://indico.jlab.org/event/459/contributions/11767/,Anomaly Detection in the LZ Dark Matter Experiment using Variational Autoencoders,https://indico.jlab.org/event/459/contributions/11767/attachments/9390/14006/TylerAnderson_CHEP2023_Poster.pdf
11349,https://indico.jlab.org/event/459/contributions/11349/,ANTARES: the new tape archive service at RAL Tier-1,
11778,https://indico.jlab.org/event/459/contributions/11778/,Application of Machine Learning to Particle Identification at the BESIII experiment,https://indico.jlab.org/event/459/contributions/11778/attachments/9242/13410/CHEP2023%20Poster.pdf
11866,https://indico.jlab.org/event/459/contributions/11866/,Application of ML in GEP Update,https://indico.jlab.org/event/459/contributions/11866/attachments/9196/13355/ResearchPoster.pdf
11507,https://indico.jlab.org/event/459/contributions/11507/,ARC and the EuroScienceGateway project,https://indico.jlab.org/event/459/contributions/11507/attachments/9221/13384/CHEP23_ARC_Galaxy%20v1.1.pdf
11706,https://indico.jlab.org/event/459/contributions/11706/,ATLAS software tutorial: evolving to accelerate integration,https://indico.jlab.org/event/459/contributions/11706/attachments/9712/14177/CHEP_Poster_ATLAS-Analysis-Tutorial_May2023.pdf
11668,https://indico.jlab.org/event/459/contributions/11668/,Automatic monitoring of large scale computing infrastructure,https://indico.jlab.org/event/459/contributions/11668/attachments/9283/13467/AutoMonCHEP2023_BG.pptx
11651,https://indico.jlab.org/event/459/contributions/11651/,Backfilling a cloud with grid jobs,https://indico.jlab.org/event/459/contributions/11651/attachments/9211/13371/Backfill.pdf
11769,https://indico.jlab.org/event/459/contributions/11769/,Batch Generator for training Machine Learning models from ROOT datasets,https://indico.jlab.org/event/459/contributions/11769/attachments/9671/14108/CHEP23-poster-RBG.pdf
11461,https://indico.jlab.org/event/459/contributions/11461/,"Bookkeeping, a new logbook system for ALICE",https://indico.jlab.org/event/459/contributions/11461/attachments/9381/13604/POSTER_CHEP_BOOKKEEPING_2023.pdf
11796,https://indico.jlab.org/event/459/contributions/11796/,Bridging Gaps between Simulations and Experiments with Generative Adversarial Networks,
11658,https://indico.jlab.org/event/459/contributions/11658/,Building a Flexible and Resource-Light Monitoring Platform for a WLCG-Tier2,https://indico.jlab.org/event/459/contributions/11658/attachments/9726/14213/MonitoringPoster_A0.pdf
11347,https://indico.jlab.org/event/459/contributions/11347/,CERNBox: Storage gateway for CERN and beyond,https://indico.jlab.org/event/459/contributions/11347/attachments/9505/13780/Poster-CERNBoxCHEP2023.pdf
11843,https://indico.jlab.org/event/459/contributions/11843/,CMSSW Scaling Limits on Many-Core Machines,https://indico.jlab.org/event/459/contributions/11843/attachments/9256/13425/CHEP%202023%20Poster.pdf
11657,https://indico.jlab.org/event/459/contributions/11657/,Computing Activities at the Spanish Tier-1 and Tier-2s for the ATLAS experiment in the LHC Run3 period and towards High Luminosity (HL-LHC),https://indico.jlab.org/event/459/contributions/11657/attachments/9181/13338/Tier1Tier2_CHEP2023-v3.pdf
11858,https://indico.jlab.org/event/459/contributions/11858/,Constructing the Hyper-K computing model in the build-up to data taking,
11789,https://indico.jlab.org/event/459/contributions/11789/,Controlling Quality for a Physics-Driven Generative Models and Auxiliary Regression Approach,https://indico.jlab.org/event/459/contributions/11789/attachments/9343/13545/AuxRegressor_CHEP_2023.pdf
11876,https://indico.jlab.org/event/459/contributions/11876/,CPU Performance Study for HEP Workloads with Respect to the Number of Single-core Slots,https://indico.jlab.org/event/459/contributions/11876/attachments/9309/13506/Matthias_Schnepf-CPU_Performance_Study-CHEP_2023.pdf
11354,https://indico.jlab.org/event/459/contributions/11354/,Creating a Grid Storage Element Using S3-compatible Object Storage and Dynamic Federation at the University of Melbourne,https://indico.jlab.org/event/459/contributions/11354/attachments/9587/13917/poster-daviddossett.pdf
11505,https://indico.jlab.org/event/459/contributions/11505/,CRIC as a core instrument for WLCG operations,https://indico.jlab.org/event/459/contributions/11505/attachments/9509/13788/cric_poster.pdf
11665,https://indico.jlab.org/event/459/contributions/11665/,Czech national e-infrastructure services for HEP,https://indico.jlab.org/event/459/contributions/11665/attachments/9516/13801/chep-poster.pdf
11356,https://indico.jlab.org/event/459/contributions/11356/,dCache integration with CERN Tape Archive (CTA),https://indico.jlab.org/event/459/contributions/11356/attachments/9213/13373/cta-poster.pdf
11787,https://indico.jlab.org/event/459/contributions/11787/,De-Noising CLAS12 Drift Chambers using Convolutional Auto Encoders,
11771,https://indico.jlab.org/event/459/contributions/11771/,Deep Learning approaches for LHCb ECAL reconstruction,https://indico.jlab.org/event/459/contributions/11771/attachments/9342/13544/ECAL_CHEP_2023.pdf
11770,https://indico.jlab.org/event/459/contributions/11770/,Deep Learning to improve Experimental Sensitivity and Generative Models for Monte Carlo simulations for searching for New Physics in LHC experiments,https://indico.jlab.org/event/459/contributions/11770/attachments/9186/13343/ML_poster_CHEP2023_Contr_36.pdf
11791,https://indico.jlab.org/event/459/contributions/11791/,DeepTreeGAN: Fast Generation of High Dimensional Point Clouds,https://indico.jlab.org/event/459/contributions/11791/attachments/9526/13816/poster.pdf
11656,https://indico.jlab.org/event/459/contributions/11656/,Deploying a machine learning model catalog at CERN,https://indico.jlab.org/event/459/contributions/11656/attachments/9657/14074/Deploying%20a%20machine%20learning%20model%20catalog%20at%20CERN.pdf
11338,https://indico.jlab.org/event/459/contributions/11338/,Deploying and Running Ceph Clusters for Analysis Facilities,
11879,https://indico.jlab.org/event/459/contributions/11879/,Deploying the ATLAS Metadata Interface (AMI) stack in a Docker Compose or Kubernetes environment.,https://indico.jlab.org/event/459/contributions/11879/attachments/9239/13406/ATL-COM-SOFT-2023-031.pdf
11353,https://indico.jlab.org/event/459/contributions/11353/,Deployment and Operation of the ATLAS EventIndex for LHC Run 3,https://indico.jlab.org/event/459/contributions/11353/attachments/9179/13335/ATL-COM-SOFT-2023-011.pdf
11359,https://indico.jlab.org/event/459/contributions/11359/,Design and implementation of experimental data access security policy for HEPS computing platform,
11792,https://indico.jlab.org/event/459/contributions/11792/,Differentiable Programming: Neural Networks and Selection Cuts Working Together,https://indico.jlab.org/event/459/contributions/11792/attachments/9302/13498/2023%20-%20Differentible%20Programming%20Poster.pdf
11784,https://indico.jlab.org/event/459/contributions/11784/,Differentiable Simulation of the DUNE Near Detector Liquid Argon Time Projection Chamber,
11793,https://indico.jlab.org/event/459/contributions/11793/,Digital Twin of a Data Storage System based on Generative Models,https://indico.jlab.org/event/459/contributions/11793/attachments/9341/13543/DigitalTwin_CHEP_2023.pdf
11815,https://indico.jlab.org/event/459/contributions/11815/,Distributed Parallel Computing Strategy For Ptycho-DM Reconstruction By Finite Number of Nvidia GPU and Hygon DCU for HEPS,
11355,https://indico.jlab.org/event/459/contributions/11355/,Efficient interface to the GridKa tape storage system,https://indico.jlab.org/event/459/contributions/11355/attachments/9182/13339/poster_CHEP_2023_H_3.pdf
11780,https://indico.jlab.org/event/459/contributions/11780/,End-to-end deep learning inference with CMSSW via ONNX using Docker,https://indico.jlab.org/event/459/contributions/11780/attachments/9532/13823/Ruchi-CHEP_poster.pdf
11660,https://indico.jlab.org/event/459/contributions/11660/,Energy Efficiency in H.E.P. (ARM vs. x86 and beyond),https://indico.jlab.org/event/459/contributions/11660/attachments/9631/14048/PoW_CHEP_2p.pdf
12118,https://indico.jlab.org/event/459/contributions/12118/,Event and data persistency models for the LHCb Real Time Analysis System,https://indico.jlab.org/event/459/contributions/12118/attachments/9230/13394/CHEP2023RTAEvtMod.pdf
11641,https://indico.jlab.org/event/459/contributions/11641/,Evolving the LHCOPN and LHCONE networks to support HL-LHC computing requirements,https://indico.jlab.org/event/459/contributions/11641/attachments/9248/13416/CHEP23-20230516-LHCOPNE-poster.pdf
11348,https://indico.jlab.org/event/459/contributions/11348/,Examining the Impact of Data Layout on Tape on Data Recall Performance for ATLAS,https://indico.jlab.org/event/459/contributions/11348/attachments/9252/13421/CHEP-2023-Tape-v3.4.pdf
11344,https://indico.jlab.org/event/459/contributions/11344/,Exploring XRootD Optimisations Using Advanced Monitoring in the UK,https://indico.jlab.org/event/459/contributions/11344/attachments/9727/14214/XRootD_Poster_A0.pdf
11408,https://indico.jlab.org/event/459/contributions/11408/,Fast inference on FPGA for the ATLAS Muon Trigger,https://indico.jlab.org/event/459/contributions/11408/attachments/9623/13997/CHEP_MC.pdf
11880,https://indico.jlab.org/event/459/contributions/11880/,Fast Integration of Poisson Distributions for Broken Sensor Marginalization,https://indico.jlab.org/event/459/contributions/11880/attachments/9590/13924/CHEP_Poster_Poisson_Distributions_for_Dead_Sensor_Marginalization%20(3).pdf
11775,https://indico.jlab.org/event/459/contributions/11775/,Fast muon simulation in the JUNO experiment with neural networks,https://indico.jlab.org/event/459/contributions/11775/attachments/9487/13752/poster_84x119.pdf
11845,https://indico.jlab.org/event/459/contributions/11845/,Fast tracking on heterogeneous hardware for the ATLAS Event Filter,https://indico.jlab.org/event/459/contributions/11845/attachments/9514/13795/EFTrackingPoster_V4.pdf
11606,https://indico.jlab.org/event/459/contributions/11606/,General partial wave analysis tool TF-PWA and its applications,https://indico.jlab.org/event/459/contributions/11606/attachments/9288/13477/chep_TFPWA.pdf
11667,https://indico.jlab.org/event/459/contributions/11667/,"General purpose data streaming platform for log analysis, anomaly detection and security protection",https://indico.jlab.org/event/459/contributions/11667/attachments/9249/13418/poster-404-chep2023.pdf
11799,https://indico.jlab.org/event/459/contributions/11799/,GNN-based neutron reconstruction in the neutron detector at BM@N experiment,https://indico.jlab.org/event/459/contributions/11799/attachments/9340/13542/BMON_CHEP_2023.pdf
11761,https://indico.jlab.org/event/459/contributions/11761/,Graph Neural Network based Track Finding in the Central Drift Chamber at Belle II,https://indico.jlab.org/event/459/contributions/11761/attachments/9441/13689/GNN_based_TrackFinding_Belle2_LReuter.pdf
11500,https://indico.jlab.org/event/459/contributions/11500/,Gravitational wave alert generation infrastructure on your laptop,
11334,https://indico.jlab.org/event/459/contributions/11334/,Handling Detector Characterization Data (Metadata) in XENONnT,
11346,https://indico.jlab.org/event/459/contributions/11346/,HBase/Phoenix-based Data Collection and Storage for the ATLAS EventIndex,https://indico.jlab.org/event/459/contributions/11346/attachments/9185/13342/ATL-SOFT-SLIDE-2023-033.pdf
11515,https://indico.jlab.org/event/459/contributions/11515/,HEP Benchmark Suite: the centralized future of WLCG benchmarking,https://indico.jlab.org/event/459/contributions/11515/attachments/9510/13790/HEP_Benchmark_Suite.pdf
11835,https://indico.jlab.org/event/459/contributions/11835/,HEP Orientated Quantum Computing Platform in IHEP,https://indico.jlab.org/event/459/contributions/11835/attachments/9198/13357/QuIHEP.pdf
11764,https://indico.jlab.org/event/459/contributions/11764/,High level reconstruction for e+e- Higgs factories with Machine Learning,
11333,https://indico.jlab.org/event/459/contributions/11333/,High Performance Tape IO strategies for distributed Storage Infrastructure,https://indico.jlab.org/event/459/contributions/11333/attachments/9553/13861/CHEP23-jasmine-poster.pdf
11514,https://indico.jlab.org/event/459/contributions/11514/,HPC resources for CMS offline computing: an integration and scalability challenge for the Submission Infrastructure,https://indico.jlab.org/event/459/contributions/11514/attachments/9306/13503/20230511_CMSSI_Scalability_CHEP23_A0.pdf
11510,https://indico.jlab.org/event/459/contributions/11510/,IceCube Experience using XRootD-based Origins with GPU workflows in PNRP,https://indico.jlab.org/event/459/contributions/11510/attachments/9557/13866/poster%20-%20IceCube%20Experience%20using%20XRootD-based%20Origins%20with%20GPU%20workflows%20in%20PNRP.pdf
11511,https://indico.jlab.org/event/459/contributions/11511/,IceCube User Management - OAuth2 in Practice,https://indico.jlab.org/event/459/contributions/11511/attachments/9556/13865/poster%20-%20IceCube%20User%20Management%20-%20OAuth2%20in%20Practice.pdf
11776,https://indico.jlab.org/event/459/contributions/11776/,Identifying points of failure in the ATLAS infrastructure with decision trees,https://indico.jlab.org/event/459/contributions/11776/attachments/9391/13621/Haslbeck_FirstAidATLASDetector.pdf
11519,https://indico.jlab.org/event/459/contributions/11519/,Improved Pilot Logging in DIRAC,https://indico.jlab.org/event/459/contributions/11519/attachments/9212/13372/PilotLogging.pdf
11795,https://indico.jlab.org/event/459/contributions/11795/,Improving Energy Reconstruction for Dual-Phase Time Projection Chambers,
11708,https://indico.jlab.org/event/459/contributions/11708/,"INFN Cloud Users and Projects Support, Training and Communication",https://indico.jlab.org/event/459/contributions/11708/attachments/9207/13367/Poster.pdf
11520,https://indico.jlab.org/event/459/contributions/11520/,"Job splitting on the ALICE grid, introducing the new job optimizer for the ALICE grid middleware.",https://indico.jlab.org/event/459/contributions/11520/attachments/9357/13563/chepPosterv3.pdf
11654,https://indico.jlab.org/event/459/contributions/11654/,K8s@CNAF and federations with INFN Cloud,
11763,https://indico.jlab.org/event/459/contributions/11763/,Level-3 Electron trigger with Artificial Intelligence for CLAS12,
11599,https://indico.jlab.org/event/459/contributions/11599/,Likelihood analysis method for PID performance study of the DTOF detector at STCF,
11790,https://indico.jlab.org/event/459/contributions/11790/,Machine Learning for New Physics in $B \rightarrow K^{*} \ell^{+} \ell^{-}$ Decays,https://indico.jlab.org/event/459/contributions/11790/attachments/9737/14265/ml_for_np_in_btokstarmumu_CHEP2023.pdf
11341,https://indico.jlab.org/event/459/contributions/11341/,Migration to WebDAV in Belle II Experiment,https://indico.jlab.org/event/459/contributions/11341/attachments/9371/13590/Poster-DAVS-v5.0.pdf
11600,https://indico.jlab.org/event/459/contributions/11600/,ML-based Tuning of RNTuple I/O Parameters,https://indico.jlab.org/event/459/contributions/11600/attachments/9626/14010/CHEP23-DanteNiewenhuis-Parameters.pdf
